order_date,order_year,order_month,invoice,customer_id,description,quantity,unit_price,total_cost,sales_bracket,stockcode,invoicedate,price,country
2011-01-12 15:56:00,2011,2011-01,580112,13089.0,ANTIQUE GLASS PEDESTAL BOWL,16,3.39,54.24,medium,22801,2011-12-01 15:56:00,3.39,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580113,14766.0,VINTAGE DOILY TRAVEL SEWING KIT,10,1.95,19.5,medium,23493,2011-12-01 16:05:00,1.95,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580113,14766.0,EMBROIDERED RIBBON REEL EMILY ,6,2.08,12.48,medium,23511,2011-12-01 16:05:00,2.08,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580113,14766.0,EMBROIDERED RIBBON REEL SALLY ,6,2.08,12.48,medium,23514,2011-12-01 16:05:00,2.08,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580113,14766.0,EMBROIDERED RIBBON REEL ROSIE,6,2.08,12.48,medium,23512,2011-12-01 16:05:00,2.08,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580113,14766.0,EMBROIDERED RIBBON REEL SOPHIE  ,6,3.75,22.5,medium,23516,2011-12-01 16:05:00,3.75,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580113,14766.0,EMBROIDERED RIBBON REEL RUBY ,6,3.75,22.5,medium,23520,2011-12-01 16:05:00,3.75,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580113,14766.0,TRADTIONAL ALPHABET STAMP SET,4,4.95,19.8,medium,23569,2011-12-01 16:05:00,4.95,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580113,14766.0,PARISIENNE CURIO CABINET,2,7.5,15.0,medium,23112,2011-12-01 16:05:00,7.5,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580113,14766.0,IVORY KITCHEN SCALES,2,8.5,17.0,medium,22624,2011-12-01 16:05:00,8.5,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580113,14766.0,JAM MAKING SET WITH JARS,6,4.25,25.5,medium,22960,2011-12-01 16:05:00,4.25,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580113,14766.0,SET OF 10 LED DOLLY LIGHTS,6,6.25,37.5,medium,23108,2011-12-01 16:05:00,6.25,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580113,14766.0,FLORAL FOLK STATIONERY SET,12,1.25,15.0,medium,21993,2011-12-01 16:05:00,1.25,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580113,14766.0,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2.95,17.7,medium,22086,2011-12-01 16:05:00,2.95,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580113,14766.0,VINTAGE DOILY JUMBO BAG RED ,10,2.08,20.8,medium,23582,2011-12-01 16:05:00,2.08,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580113,14766.0,CHRISTMAS TABLE SILVER CANDLE SPIKE,16,0.83,13.28,medium,23271,2011-12-01 16:05:00,0.83,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580113,14766.0,SET 6 PAPER TABLE LANTERN STARS ,12,3.75,45.0,medium,23083,2011-12-01 16:05:00,3.75,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580113,14766.0,SET 6 PAPER TABLE LANTERN HEARTS ,6,3.75,22.5,medium,23082,2011-12-01 16:05:00,3.75,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580113,14766.0,LUNCH BAG RED VINTAGE DOILY,10,1.65,16.5,medium,23681,2011-12-01 16:05:00,1.65,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580113,14766.0,LUNCH BAG VINTAGE DOILY ,10,1.65,16.5,medium,23209,2011-12-01 16:05:00,1.65,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580113,14766.0,PAPER CHAIN KIT RETROSPOT,6,2.95,17.7,medium,22083,2011-12-01 16:05:00,2.95,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580113,14766.0,ANTIQUE SILVER BAUBLE LAMP  ,2,10.4,20.8,medium,23085,2011-12-01 16:05:00,10.4,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580114,14299.0,VINTAGE SNAP CARDS,12,0.85,10.2,medium,21790,2011-12-01 16:05:00,0.85,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580114,14299.0,WOODEN BOX OF DOMINOES,12,1.25,15.0,medium,21889,2011-12-01 16:05:00,1.25,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580114,14299.0,CREAM HEART CARD HOLDER,8,3.95,31.6,medium,22189,2011-12-01 16:05:00,3.95,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580114,14299.0,LARGE HEART MEASURING SPOONS,12,1.65,19.8,medium,22195,2011-12-01 16:05:00,1.65,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580114,14299.0,SMALL HEART MEASURING SPOONS,12,0.85,10.2,medium,22196,2011-12-01 16:05:00,0.85,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580114,14299.0,HAND WARMER OWL DESIGN,12,2.1,25.2,medium,22865,2011-12-01 16:05:00,2.1,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580114,14299.0,HAND WARMER BIRD DESIGN,12,2.1,25.2,medium,22867,2011-12-01 16:05:00,2.1,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580114,14299.0,POPCORN HOLDER,36,0.85,30.6,medium,22197,2011-12-01 16:05:00,0.85,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580114,14299.0,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,0.29,13.92,medium,84077,2011-12-01 16:05:00,0.29,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580114,14299.0,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,1.45,17.4,medium,84380,2011-12-01 16:05:00,1.45,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580114,14299.0,ASSORTED COLOUR BIRD ORNAMENT,16,1.69,27.04,medium,84879,2011-12-01 16:05:00,1.69,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580114,14299.0,HAND OVER THE CHOCOLATE   SIGN ,12,2.1,25.2,medium,85152,2011-12-01 16:05:00,2.1,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580114,14299.0,COOK WITH WINE METAL SIGN ,12,2.08,24.96,medium,21166,2011-12-01 16:05:00,2.08,United Kingdom
2011-01-12 16:05:00,2011,2011-01,580114,14299.0,PACK OF 72 SKULL CAKE CASES,24,0.55,13.2,medium,21213,2011-12-01 16:05:00,0.55,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,12 PENCIL SMALL TUBE WOODLAND,2,1.25,2.5,low,20973,2011-12-01 16:22:00,1.25,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,36 PENCILS TUBE SKULLS,2,2.46,4.92,low,20978,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,36 PENCILS TUBE RED RETROSPOT,3,2.46,7.38,low,20979,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,12 PENCILS TALL TUBE SKULLS,1,1.63,1.63,low,20982,2011-12-01 16:22:00,1.63,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,HEART CALCULATOR,3,2.46,7.38,low,20985,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,ROSE DU SUD COSMETICS BAG,1,3.29,3.29,low,21000,2011-12-01 16:22:00,3.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,ROSE DU SUD CUSHION COVER,1,5.79,5.79,low,21003,2011-12-01 16:22:00,5.79,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,DARK BIRD HOUSE TREE DECORATION,5,0.83,4.15,low,21015,2011-12-01 16:22:00,0.83,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,SPACE FROG,1,2.46,2.46,low,21025,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,SPACE OWL,2,2.46,4.92,low,21026,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,BOOM BOX SPEAKER GIRLS,1,4.13,4.13,low,21065,2011-12-01 16:22:00,4.13,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,SET/20 RED RETROSPOT PAPER NAPKINS ,6,1.63,9.78,low,21080,2011-12-01 16:22:00,1.63,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,SET/6 RED SPOTTY PAPER CUPS,3,1.63,4.89,low,21086,2011-12-01 16:22:00,1.63,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,SET/6 RED SPOTTY PAPER PLATES,11,0.83,9.13,low,21094,2011-12-01 16:22:00,0.83,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,ROSE CARAVAN DOORSTOP,1,14.13,14.13,medium,21115,2011-12-01 16:22:00,14.13,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,SET/10 IVORY POLKADOT PARTY CANDLES,2,0.83,1.66,low,21123,2011-12-01 16:22:00,0.83,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,SET 6 FOOTBALL CELEBRATION CANDLES,1,1.25,1.25,low,21125,2011-12-01 16:22:00,1.25,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,SET OF 6 GIRLS CELEBRATION CANDLES,1,1.25,1.25,low,21126,2011-12-01 16:22:00,1.25,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,JINGLE BELLS TREE DECORATION,4,1.63,6.52,low,21147,2011-12-01 16:22:00,1.63,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,RED RETROSPOT OVEN GLOVE ,3,2.46,7.38,low,21154,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,RETROSPOT CHILDRENS APRON,2,4.13,8.26,low,21156,2011-12-01 16:22:00,4.13,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,TOXIC AREA  DOOR HANGER ,1,3.29,3.29,low,21162,2011-12-01 16:22:00,3.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,COOK WITH WINE METAL SIGN ,1,4.13,4.13,low,21166,2011-12-01 16:22:00,4.13,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,POTTERING IN THE SHED METAL SIGN,1,4.13,4.13,low,21174,2011-12-01 16:22:00,4.13,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,WHITE HONEYCOMB PAPER GARLAND ,7,3.29,23.03,medium,21189,2011-12-01 16:22:00,3.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,DAISIES  HONEYCOMB GARLAND ,1,3.29,3.29,low,21204,2011-12-01 16:22:00,3.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,SET OF 72 RETROSPOT PAPER  DOILIES,1,2.92,2.92,low,21210,2011-12-01 16:22:00,2.92,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,PACK OF 72 RETROSPOT CAKE CASES,5,1.25,6.25,low,21212,2011-12-01 16:22:00,1.25,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,RED SPOTTY BISCUIT TIN,1,8.29,8.29,low,21218,2011-12-01 16:22:00,8.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,SWEETHEART CERAMIC TRINKET BOX,1,2.46,2.46,low,21231,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,STRAWBERRY CERAMIC TRINKET POT,3,2.46,7.38,low,21232,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,RED RETROSPOT CUP,1,1.63,1.63,low,21238,2011-12-01 16:22:00,1.63,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,VICTORIAN SEWING BOX LARGE,1,24.96,24.96,medium,21258,2011-12-01 16:22:00,24.96,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,SMALL GLASS HEART TRINKET POT,3,4.13,12.39,medium,21314,2011-12-01 16:22:00,4.13,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,SKULLS WRITING SET ,1,3.29,3.29,low,21327,2011-12-01 16:22:00,3.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,CINAMMON & ORANGE WREATH,1,5.79,5.79,low,21351,2011-12-01 16:22:00,5.79,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,TOAST ITS - FAIRY FLOWER,2,0.83,1.66,low,21356,2011-12-01 16:22:00,0.83,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,TOAST ITS - HAPPY BIRTHDAY,1,0.83,0.83,low,21358,2011-12-01 16:22:00,0.83,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,PACK OF 12 STICKY BUNNIES,2,1.25,2.5,low,21383,2011-12-01 16:22:00,1.25,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,SET3 BOOK BOX GREEN GINGHAM FLOWER ,1,8.29,8.29,low,21428,2011-12-01 16:22:00,8.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,RED GINGHAM ROSE JEWELLERY BOX,2,4.13,8.26,low,21429,2011-12-01 16:22:00,4.13,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,STRAWBERRY RAFFIA FOOD COVER,4,3.29,13.16,medium,21471,2011-12-01 16:22:00,3.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,WHITE SKULL HOT WATER BOTTLE ,1,8.29,8.29,low,21479,2011-12-01 16:22:00,8.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,FAWN BLUE HOT WATER BOTTLE,1,7.46,7.46,low,21481,2011-12-01 16:22:00,7.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,CHICK GREY HOT WATER BOTTLE,1,8.29,8.29,low,21484,2011-12-01 16:22:00,8.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,ROTATING LEAVES T-LIGHT HOLDER,9,2.46,22.14,medium,21494,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,VINTAGE KID DOLLY CARD ,1,0.83,0.83,low,21508,2011-12-01 16:22:00,0.83,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,COWBOYS AND INDIANS BIRTHDAY CARD ,1,0.83,0.83,low,21509,2011-12-01 16:22:00,0.83,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,CERAMIC STRAWBERRY TRINKET TRAY,1,2.46,2.46,low,21555,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,DINOSAUR LUNCH BOX WITH CUTLERY,1,4.96,4.96,low,21561,2011-12-01 16:22:00,4.96,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,4 LAVENDER BOTANICAL DINNER CANDLES,1,3.29,3.29,low,21615,2011-12-01 16:22:00,3.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,4 VANILLA BOTANICAL CANDLES,2,3.29,6.58,low,21619,2011-12-01 16:22:00,3.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,ASSORTED TUTTI FRUTTI BRACELET,2,0.83,1.66,low,21650,2011-12-01 16:22:00,0.83,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,BLUE SPOT CERAMIC DRAWER KNOB,10,3.29,32.9,medium,21670,2011-12-01 16:22:00,3.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,BAG 250g SWIRLY MARBLES,4,1.63,6.52,low,21704,2011-12-01 16:22:00,1.63,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,BAG 500g SWIRLY MARBLES,3,3.29,9.87,low,21705,2011-12-01 16:22:00,3.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,GIRLS VINTAGE TIN SEASIDE BUCKET,1,4.96,4.96,low,21715,2011-12-01 16:22:00,4.96,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,BOYS VINTAGE TIN SEASIDE BUCKET,1,4.96,4.96,low,21716,2011-12-01 16:22:00,4.96,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,RED TOADSTOOL LED NIGHT LIGHT,9,3.29,29.61,medium,21731,2011-12-01 16:22:00,3.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,RED HANGING HEART T-LIGHT HOLDER,1,5.79,5.79,low,21733,2011-12-01 16:22:00,5.79,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,COSY SLIPPER SHOES SMALL GREEN,4,2.46,9.84,low,21739,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,VINTAGE SHELLS PRINT,1,12.46,12.46,medium,21758,2011-12-01 16:22:00,12.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,DECORATIVE ROSE BATHROOM BOTTLE,4,2.46,9.84,low,21773,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,DECORATIVE CATS BATHROOM BOTTLE,3,2.46,7.38,low,21774,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,DECORATIVE FLORE BATHROOM BOTTLE,1,2.46,2.46,low,21775,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,VINTAGE SNAP CARDS,5,1.63,8.15,low,21790,2011-12-01 16:22:00,1.63,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,VINTAGE HEADS AND TAILS CARD GAME ,4,2.46,9.84,low,21791,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,CLASSIC FRENCH STYLE BASKET BROWN,1,7.46,7.46,low,21793,2011-12-01 16:22:00,7.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,CHRISTMAS HANGING STAR WITH BELL,7,0.83,5.81,low,21810,2011-12-01 16:22:00,0.83,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,GARLAND WITH STARS AND BELLS,6,3.29,19.74,medium,21813,2011-12-01 16:22:00,3.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,GLITTER CHRISTMAS TREE WITH BELLS,5,1.63,8.15,low,21822,2011-12-01 16:22:00,1.63,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,CAMOUFLAGE LED TORCH,4,3.29,13.16,medium,21833,2011-12-01 16:22:00,3.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,RED RETROSPOT CAKE STAND,1,20.79,20.79,medium,21843,2011-12-01 16:22:00,20.79,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,PINK DIAMANTE PEN IN GIFT BOX,3,8.29,24.87,medium,21846,2011-12-01 16:22:00,8.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,PINK UNION JACK  PASSPORT COVER ,2,4.13,8.26,low,21865,2011-12-01 16:22:00,4.13,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,PINK UNION JACK  LUGGAGE TAG,1,2.46,2.46,low,21867,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,POTTING SHED TEA MUG,1,3.29,3.29,low,21868,2011-12-01 16:22:00,3.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,SAVE THE PLANET MUG,3,3.29,9.87,low,21871,2011-12-01 16:22:00,3.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,IF YOU CAN'T STAND THE HEAT MUG,1,3.29,3.29,low,21873,2011-12-01 16:22:00,3.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,GIN AND TONIC MUG,2,3.29,6.58,low,21874,2011-12-01 16:22:00,3.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,POTTERING MUG,2,3.29,6.58,low,21876,2011-12-01 16:22:00,3.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,PACK OF 6 SANDCASTLE FLAGS ASSORTED,1,1.63,1.63,low,21878,2011-12-01 16:22:00,1.63,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,RED RETROSPOT TAPE,1,0.42,0.42,low,21880,2011-12-01 16:22:00,0.42,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,WOODEN BOX OF DOMINOES,5,2.46,12.3,medium,21889,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,TRADITIONAL WOODEN SKIPPING ROPE,2,2.46,4.92,low,21891,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,TRADITIONAL WOODEN CATCH CUP GAME ,10,2.46,24.6,medium,21892,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,GARAGE KEY FOB,3,1.63,4.89,low,21899,2011-12-01 16:22:00,1.63,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,"KEY FOB , SHED",2,1.63,3.26,low,21900,2011-12-01 16:22:00,1.63,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,"KEY FOB , BACK DOOR ",2,1.63,3.26,low,21901,2011-12-01 16:22:00,1.63,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,PHARMACIE FIRST AID TIN,1,13.29,13.29,medium,21906,2011-12-01 16:22:00,13.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,BLUE HARMONICA IN BOX ,8,2.46,19.68,medium,21914,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,SET 12 RETRO WHITE CHALK STICKS,1,0.83,0.83,low,21916,2011-12-01 16:22:00,0.83,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,JUMBO STORAGE BAG SUKI,2,4.13,8.26,low,21931,2011-12-01 16:22:00,4.13,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,SCANDINAVIAN PAISLEY PICNIC BAG,1,2.46,2.46,low,21932,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,PINK VINTAGE PAISLEY PICNIC BAG,1,2.46,2.46,low,21933,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,SKULL SHOULDER BAG,4,1.63,6.52,low,21934,2011-12-01 16:22:00,1.63,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,SUKI  SHOULDER BAG,16,1.63,26.08,medium,21935,2011-12-01 16:22:00,1.63,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,SKULLS DESIGN FLANNEL,1,1.63,1.63,low,21942,2011-12-01 16:22:00,1.63,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,SET OF 6 STRAWBERRY CHOPSTICKS,1,2.46,2.46,low,21949,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,PACK OF 12 SKULL TISSUES,2,0.83,1.66,low,21967,2011-12-01 16:22:00,0.83,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,SET OF 36 DINOSAUR PAPER DOILIES,1,2.92,2.92,low,21972,2011-12-01 16:22:00,2.92,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,PACK OF 60 DINOSAUR CAKE CASES,4,1.25,5.0,low,21975,2011-12-01 16:22:00,1.25,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,PACK OF 60 PINK PAISLEY CAKE CASES,1,1.25,1.25,low,21977,2011-12-01 16:22:00,1.25,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,PACK OF 12 WOODLAND TISSUES ,2,0.83,1.66,low,21981,2011-12-01 16:22:00,0.83,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,PACK OF 12 SUKI TISSUES ,5,0.83,4.15,low,21982,2011-12-01 16:22:00,0.83,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,PACK OF 12 BLUE PAISLEY TISSUES ,1,0.83,0.83,low,21983,2011-12-01 16:22:00,0.83,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,PACK OF 12 PINK PAISLEY TISSUES ,2,0.83,1.66,low,21984,2011-12-01 16:22:00,0.83,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,PACK OF 12 HEARTS DESIGN TISSUES ,1,0.83,0.83,low,21985,2011-12-01 16:22:00,0.83,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,PACK OF 12 PINK POLKADOT TISSUES,1,0.83,0.83,low,21986,2011-12-01 16:22:00,0.83,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,MODERN FLORAL STATIONERY SET,5,2.46,12.3,medium,21990,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,FLORAL FOLK STATIONERY SET,2,2.46,4.92,low,21993,2011-12-01 16:22:00,2.46,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,ROBOT BIRTHDAY CARD,3,0.83,2.49,low,22037,2011-12-01 16:22:00,0.83,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,CHRISTMAS CARD SCREEN PRINT ,2,0.42,0.84,low,22043,2011-12-01 16:22:00,0.42,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,PINK DOUGHNUT TRINKET POT ,1,3.29,3.29,low,22064,2011-12-01 16:22:00,3.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,CHRISTMAS PUDDING TRINKET POT ,4,1.63,6.52,low,22065,2011-12-01 16:22:00,1.63,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,BROWN  PIRATE TREASURE CHEST ,1,3.29,3.29,low,22069,2011-12-01 16:22:00,3.29,United Kingdom
2011-01-12 16:22:00,2011,2011-01,580115,UNKNOWN,6 RIBBONS SHIMMERING PINKS ,1,1.25,1.25,low,22074,2011-12-01 16:22:00,1.25,United Kingdom
